ad_id,campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR (%),CPC ($)
1121132,1178,30-34,M,21,23,27,114923.0,12,23.73000026,4.0,2.0,0.010441774057412354,1.9775000216666667
1121133,1178,30-34,M,22,25,23,25002.0,1,1.710000038,1.0,0.0,0.003999680025597952,1.710000038
1121134,1178,30-34,M,22,27,28,68905.0,5,9.440000057,1.0,0.0,0.007256367462448299,1.8880000114000002
1121136,1178,30-34,M,22,26,26,169588.0,16,27.79999924,1.0,0.0,0.00943462980871288,1.7374999525
1121138,1178,30-34,M,22,26,24,328991.0,35,67.65000057,5.0,2.0,0.010638588897568626,1.9328571591428572
1121141,1178,30-34,M,23,29,27,23198.0,2,2.980000019,1.0,0.0,0.008621432882145013,1.4900000095
1121142,1178,30-34,M,23,24,27,26890.0,2,3.24000001,1.0,0.0,0.007437709185570845,1.620000005
1121143,1178,30-34,M,23,28,27,221695.0,31,52.26000011,5.0,2.0,0.013983175082884144,1.6858064551612904
1121152,1178,30-34,M,24,29,28,88443.0,7,13.0400002,1.0,1.0,0.007914702124532184,1.8628571714285713
1121153,1178,30-34,M,24,27,30,187856.0,23,38.38999975,5.0,1.0,0.012243420492291969,1.6691304239130436
1121164,1178,30-34,M,25,31,30,570699.0,80,138.7699997,9.0,2.0,0.014017897350442177,1.73462499625
1121167,1178,30-34,M,25,29,31,1063508.0,145,260.3800013,23.0,7.0,0.013634124049842596,1.7957241468965517
1121168,1178,30-34,M,25,27,28,50523.0,6,8.549999952,1.0,0.0,0.011875779348019715,1.424999992
1121172,1178,30-34,M,26,30,28,87935.0,9,15.63000023,1.0,0.0,0.010234832546767499,1.7366666922222223
1121173,1178,30-34,M,26,31,32,278225.0,33,60.19999957,3.0,0.0,0.011860903944649115,1.8242424112121214
1121175,1178,30-34,M,26,28,29,209461.0,20,34.19000006,1.0,0.0,0.009548316870443663,1.709500003
1121177,1178,30-34,M,26,28,29,26316.0,2,3.24000001,3.0,0.0,0.007599939200486396,1.620000005
1121181,1178,30-34,M,27,32,29,41030.0,3,5.140000105,2.0,1.0,0.0073117231294175,1.7133333683333334
1121182,1178,30-34,M,27,28,33,876671.0,120,216.5599982,22.0,4.0,0.013688145267723011,1.8046666516666667
1121183,1178,30-34,M,27,32,29,399392.0,53,93.07000041,5.0,0.0,0.013270170659402291,1.7560377435849057
1121184,1178,30-34,M,27,31,29,283858.0,30,56.05999923,1.0,0.0,0.01056866461399714,1.8686666410000001
1121185,1178,30-34,M,27,28,29,260699.0,31,54.09999871,5.0,2.0,0.011891108136203055,1.7451612487096775
1121193,1178,30-34,M,28,34,29,57781.0,5,7.800000072,2.0,1.0,0.008653363562416711,1.5600000144
1121195,1178,30-34,M,28,34,33,38757.0,3,5.220000029,1.0,0.0,0.007740537193281214,1.7400000096666668
1121196,1178,30-34,M,28,29,29,1392288.0,206,358.5500029,31.0,7.0,0.014795789376910524,1.740533994660194
1121197,1178,30-34,M,28,30,32,1109387.0,159,280.9899995,13.0,2.0,0.014332239335777326,1.7672327012578617
1121202,1178,30-34,M,29,32,34,581281.0,65,115.1200008,10.0,5.0,0.011182199314961266,1.7710769353846154
1121203,1178,30-34,M,29,35,33,1048861.0,128,219.770002,22.0,8.0,0.012203714314861551,1.716953140625
1121205,1178,30-34,M,29,32,30,297452.0,30,52.01999986,4.0,1.0,0.010085660879738579,1.7339999953333334
1121206,1178,30-34,M,29,34,31,227925.0,22,35.30999994,22.0,12.0,0.009652297905012614,1.6049999972727271
1121207,1178,30-34,M,29,34,31,374175.0,38,63.32000101,8.0,3.0,0.010155675820137636,1.6663158160526315
1121211,1178,30-34,M,30,32,31,223586.0,32,54.24000037,1.0,0.0,0.014312166235810829,1.6950000115625
1121213,1178,30-34,M,30,31,35,283170.0,39,65.22999996,2.0,1.0,0.013772645407352473,1.6725641015384616
1121215,1178,30-34,M,30,31,34,41636.0,3,4.210000038,1.0,0.0,0.00720530310308387,1.4033333460000001
1121216,1178,30-34,M,30,32,34,198658.0,30,48.60999978,8.0,1.0,0.01510132992378862,1.6203333260000001
1121220,1178,30-34,M,31,37,35,100596.0,10,13.91999972,4.0,2.0,0.009940753111455723,1.391999972
1121223,1178,30-34,M,31,37,35,64020.0,5,11.0599997,1.0,0.0,0.0078100593564511085,2.21199994
1121224,1178,30-34,M,31,32,33,14289.0,0,0.0,1.0,0.0,0.0,0.0
1121229,1178,30-34,M,32,36,37,404866.0,43,87.42000079,4.0,0.0,0.010620797992422184,2.033023274186047
1121231,1178,30-34,M,32,36,35,22256.0,1,1.659999967,1.0,1.0,0.004493170381020849,1.659999967
1121233,1178,30-34,M,32,34,36,57690.0,4,6.74000001,1.0,0.0,0.006933610677760443,1.6850000025
1121241,1178,30-34,M,36,40,37,24952.0,5,8.220000267,3.0,2.0,0.020038473869830074,1.6440000533999999
1121242,1178,30-34,M,36,37,39,38900.0,3,5.580000043,1.0,0.0,0.007712082262210797,1.8600000143333333
1121243,1178,30-34,M,36,42,42,53520.0,6,9.2299999,1.0,1.0,0.011210762331838564,1.5383333166666666
1121244,1178,30-34,M,36,41,41,181683.0,20,34.22999972,2.0,1.0,0.011008184585239125,1.7114999860000002
1121245,1178,30-34,M,36,37,40,29185.0,2,3.149999976,1.0,0.0,0.00685283536063046,1.574999988
1121246,1178,30-34,M,36,41,38,105047.0,13,20.2099994,3.0,1.0,0.01237541291041153,1.5546153384615384
1121250,1178,30-34,M,63,67,64,287976.0,31,59.43999982,3.0,2.0,0.010764785954385087,1.917419349032258
1121251,1178,30-34,M,63,65,69,212175.0,22,38.58999968,2.0,1.0,0.010368799340167314,1.7540908945454545
1121252,1178,30-34,M,63,69,67,11139.0,0,0.0,1.0,1.0,0.0,0.0
1121254,1178,30-34,M,63,64,65,124005.0,11,21.84999979,4.0,1.0,0.008870610056046127,1.986363617272727
1121255,1178,30-34,M,63,64,67,20423.0,1,1.960000038,1.0,0.0,0.0048964402879106885,1.960000038
1121261,1178,30-34,M,64,67,65,103001.0,14,22.32000005,1.0,0.0,0.013592101047562644,1.594285717857143
1121262,1178,30-34,M,64,66,67,447420.0,66,110.2399991,7.0,2.0,0.014751240445219258,1.6703030166666668
1121263,1178,30-34,M,64,66,69,156101.0,19,29.75000048,2.0,2.0,0.012171606844286711,1.5657894989473684
1121264,1178,30-34,M,64,70,67,93015.0,12,18.47000015,1.0,0.0,0.012901144976616674,1.5391666791666667
1121265,1178,30-34,M,65,70,68,145398.0,23,36.24000025,1.0,0.0,0.015818649499993124,1.5756521847826088
1121269,1178,30-34,M,65,67,67,296413.0,50,76.43999958,3.0,1.0,0.01686835597628984,1.5287999916000001
1121273,1178,30-34,M,2,4,4,9370.0,0,0.0,1.0,1.0,0.0,0.0
1121274,1178,30-34,M,2,4,7,63785.0,7,11.80000019,6.0,2.0,0.010974367014188288,1.685714312857143
1121275,1178,30-34,M,2,8,3,118522.0,14,26.81999981,2.0,1.0,0.011812153018005096,1.915714272142857
1121276,1178,30-34,M,2,5,5,240123.0,38,65.67000115,5.0,4.0,0.015825222906593703,1.728157925
1121277,1178,30-34,M,7,9,13,169108.0,20,32.24000025,2.0,1.0,0.011826761596139745,1.6120000125
1121278,1178,30-34,M,7,13,10,1044442.0,142,245.5999999,22.0,8.0,0.013595776500753514,1.729577464084507
1121279,1178,30-34,M,7,10,13,93891.0,11,17.6400001,5.0,3.0,0.011715712901130035,1.6036363727272729
1121282,1178,30-34,M,7,11,10,185823.0,25,38.54999936,4.0,1.0,0.013453662894259592,1.5419999744000001
1121284,1178,30-34,M,66,68,70,175631.0,23,40.75999951,1.0,0.0,0.013095638013790276,1.7721738917391305
1121285,1178,30-34,M,66,68,70,37187.0,4,6.370000005,1.0,0.0,0.010756447145507839,1.59250000125
1121286,1178,30-34,M,66,67,69,10991.0,0,0.0,1.0,0.0,0.0,0.0
1121287,1178,30-34,M,66,69,69,344618.0,51,89.76000047,3.0,1.0,0.014798994829057102,1.7600000092156862
1121289,1178,35-39,M,10,14,13,98066.0,9,16.1500001,1.0,0.0,0.009177492708991904,1.7944444555555554
1121290,1178,35-39,M,10,13,12,770749.0,100,189.1299984,13.0,3.0,0.01297439244163794,1.891299984
1121291,1178,35-39,M,10,16,14,52553.0,5,8.529999852,1.0,0.0,0.009514204707628489,1.7059999704
1121292,1178,35-39,M,10,15,16,362296.0,39,67.77000129,7.0,3.0,0.01076467860533928,1.7376923407692306
1121293,1178,35-39,M,10,16,13,427729.0,50,96.8999989,4.0,1.0,0.011689644611424523,1.937999978
1121296,1178,35-39,M,15,17,19,180351.0,21,37.13000011,1.0,1.0,0.011643960942828152,1.7680952433333332
1121297,1178,35-39,M,15,16,16,187329.0,29,53.15999961,2.0,1.0,0.015480785142716825,1.8331034348275863
1121300,1178,35-39,M,15,16,17,782894.0,118,192.9299995,5.0,2.0,0.015072283093241231,1.634999995762712
1121302,1178,35-39,M,16,17,22,1206533.0,128,236.1199988,17.0,6.0,0.010608909992515746,1.844687490625
1121303,1178,35-39,M,16,19,21,84494.0,7,12.57000017,2.0,0.0,0.008284611925107108,1.79571431
1121304,1178,35-39,M,16,17,20,94257.0,7,12.5800004,1.0,1.0,0.007426504132319085,1.7971429142857143
1121309,1178,35-39,M,18,24,20,131060.0,16,28.04999959,2.0,1.0,0.01220814893941706,1.753124974375
1121310,1178,35-39,M,18,21,19,341603.0,50,83.48000121,4.0,2.0,0.01463687379794674,1.6696000242
1121311,1178,35-39,M,18,20,24,140749.0,19,30.4799999,1.0,1.0,0.01349920780964696,1.6042105210526316
1121312,1178,35-39,M,18,19,21,102525.0,13,20.29999983,2.0,1.0,0.012679834186783711,1.5615384484615384
1121316,1178,35-39,M,19,23,23,447952.0,68,131.5799983,8.0,1.0,0.015180197878344109,1.934999975
1121317,1178,35-39,M,19,25,23,76355.0,9,14.62999988,2.0,0.0,0.011787047344640167,1.625555542222222
1121319,1178,35-39,M,20,26,26,256598.0,38,64.46999931,6.0,1.0,0.014809156735438311,1.6965789292105264
1121321,1178,35-39,M,20,21,21,127476.0,21,30.15000057,3.0,2.0,0.0164736891650193,1.4357143128571428
1121322,1178,35-39,M,20,22,24,237603.0,37,62.25000024,5.0,2.0,0.015572193953780044,1.682432438918919
1121327,1178,35-39,M,21,22,22,271091.0,42,78.03999984,3.0,1.0,0.015492952550988414,1.8580952342857142
1121330,1178,35-39,M,21,23,22,21743.0,2,3.400000095,1.0,0.0,0.009198362691440923,1.7000000475
1121333,1178,35-39,M,22,25,25,88970.0,10,14.8300004,2.0,0.0,0.011239743733842868,1.4830000399999999
1121334,1178,35-39,M,22,24,26,108362.0,13,22.42999983,1.0,1.0,0.01199682545541795,1.7253846023076922
1121335,1178,35-39,M,22,25,23,188596.0,27,44.14000034,3.0,0.0,0.014316316358777491,1.6348148274074075
1121336,1178,35-39,M,22,24,24,275080.0,43,69.65999997,4.0,3.0,0.01563181619892395,1.6199999993023255
1121337,1178,35-39,M,23,28,28,64647.0,10,16.26999998,1.0,0.0,0.015468621900474887,1.626999998
1121338,1178,35-39,M,23,27,24,31265.0,4,5.789999902,1.0,0.0,0.012793858947705102,1.4474999755
1121340,1178,35-39,M,23,27,28,140147.0,24,42.08000016,2.0,0.0,0.017124876023032958,1.75333334
1121341,1178,35-39,M,23,26,27,223120.0,40,67.66999984,1.0,0.0,0.017927572606669058,1.691749996
1121342,1178,35-39,M,23,29,27,104869.0,18,34.07000089,1.0,0.0,0.017164271615062603,1.8927778272222224
1121344,1178,35-39,M,24,27,27,165177.0,23,41.71999967,4.0,1.0,0.013924456794832209,1.8139130291304348
1121345,1178,35-39,M,24,29,29,84194.0,11,19.56999981,1.0,0.0,0.013065064018813691,1.7790908918181818
1121347,1178,35-39,M,24,25,28,220581.0,31,57.37,1.0,1.0,0.014053794297786302,1.8506451612903225
1121350,1178,35-39,M,25,27,31,75804.0,10,17.36999965,2.0,1.0,0.013191915993878952,1.736999965
1121352,1178,35-39,M,25,30,29,368986.0,59,100.289999,0.0,0.0,0.01598976654940838,1.6998304915254236
1121353,1178,35-39,M,25,30,27,28194.0,3,3.709999919,2.0,0.0,0.010640561821664184,1.2366666396666666
1121355,1178,35-39,M,26,29,27,99961.0,14,23.2099998,1.0,0.0,0.014005462130230791,1.6578571285714285
1121359,1178,35-39,M,26,28,27,7573.0,0,0.0,1.0,0.0,0.0,0.0
1121361,1178,35-39,M,27,28,33,685781.0,103,177.8899992,10.0,1.0,0.015019372073592007,1.7270873708737864
1121364,1178,35-39,M,27,30,28,274222.0,43,66.7700001,2.0,1.0,0.01568072583527215,1.5527907
1121365,1178,35-39,M,27,33,31,110503.0,25,32.67999995,4.0,0.0,0.02262382016777825,1.3071999980000002
1121367,1178,35-39,M,28,31,29,1447755.0,233,420.5799983,11.0,8.0,0.016093883288263555,1.805064370386266
1121368,1178,35-39,M,28,33,31,358987.0,52,87.55000067,1.0,0.0,0.014485204199594972,1.6836538590384615
1121369,1178,35-39,M,28,33,31,826205.0,125,232.3700008,5.0,1.0,0.015129417033302872,1.8589600064
1121370,1178,35-39,M,28,33,32,550954.0,84,150.1400012,3.0,0.0,0.0152462819037524,1.7873809666666667
1121372,1178,35-39,M,28,34,34,378350.0,55,96.48000073,4.0,0.0,0.01453680454605524,1.7541818314545454
1121373,1178,35-39,M,29,32,33,492784.0,56,95.5100013,7.0,4.0,0.011364005324848209,1.7055357375
1121374,1178,35-39,M,29,34,35,327158.0,43,72.3100003,6.0,2.0,0.013143496414576444,1.6816279139534884
1121375,1178,35-39,M,29,31,35,9921.0,0,0.0,1.0,0.0,0.0,0.0
1121377,1178,35-39,M,29,34,30,59390.0,5,9.209999919,5.0,3.0,0.008418925745074928,1.8419999837999999
1121378,1178,35-39,M,29,33,33,1040330.0,147,254.2500038,13.0,2.0,0.014130131785106649,1.729591862585034
1121379,1178,35-39,M,30,31,35,49422.0,6,11.17000031,1.0,0.0,0.012140342357654486,1.8616667183333335
1121380,1178,35-39,M,30,35,32,131091.0,18,34.23000026,3.0,1.0,0.013730919742774102,1.901666681111111
1121381,1178,35-39,M,30,31,36,95691.0,15,25.26000011,1.0,1.0,0.015675455371978557,1.6840000073333334
1121390,1178,35-39,M,31,32,36,15513.0,1,1.289999962,1.0,0.0,0.00644620640752917,1.289999962
1121391,1178,35-39,M,32,33,33,382537.0,63,113.9900012,4.0,3.0,0.016468995156024124,1.8093650984126983
1121394,1178,35-39,M,32,37,33,461356.0,64,121.0999982,6.0,3.0,0.013872150790279092,1.892187471875
1121395,1178,35-39,M,32,38,34,392541.0,53,98.70000017,3.0,2.0,0.013501774336948243,1.8622641541509433
1121398,1178,35-39,M,36,39,38,35088.0,5,8.800000072,1.0,1.0,0.014249886000911993,1.7600000143999999
1121400,1178,35-39,M,36,38,41,53933.0,6,9.929999948,3.0,1.0,0.01112491424545269,1.6549999913333335
1121403,1178,35-39,M,63,65,68,228861.0,33,53.38999939,4.0,2.0,0.01441923263465597,1.6178787693939394
1121405,1178,35-39,M,63,66,69,20959.0,2,3.769999981,1.0,1.0,0.009542440001908488,1.8849999905
1121410,1178,35-39,M,64,68,70,24992.0,2,3.190000057,1.0,0.0,0.008002560819462228,1.5950000285
1121411,1178,35-39,M,64,70,65,100351.0,15,24.17999995,2.0,1.0,0.014947534155115546,1.6119999966666667
1121412,1178,35-39,M,64,68,70,292448.0,43,76.89999968,2.0,1.0,0.014703468650837073,1.7883720855813952
1121413,1178,35-39,M,64,67,69,65060.0,7,14.5200001,1.0,1.0,0.010759299108515216,2.0742857285714287
1121414,1178,35-39,M,64,70,66,133316.0,21,36.17000055,2.0,0.0,0.015752047766209608,1.7223809785714284
1121415,1178,35-39,M,65,66,71,113501.0,26,38.44000077,5.0,4.0,0.022907287160465546,1.478461568076923
1121418,1178,35-39,M,65,71,70,192810.0,41,61.92999995,4.0,3.0,0.02126445723769514,1.5104878036585367
1121421,1178,35-39,M,2,8,6,233404.0,43,70.4100008,2.0,1.0,0.018422991893883568,1.6374418790697676
1121422,1178,35-39,M,2,7,7,128843.0,24,37.5999999,2.0,0.0,0.018627321623991992,1.5666666625
1121423,1178,35-39,M,2,5,7,63564.0,12,20.59000027,2.0,0.0,0.018878610534264678,1.7158333558333334
1121425,1178,35-39,M,2,8,7,85970.0,14,24.78000021,1.0,1.0,0.016284750494358496,1.7700000150000001
1121428,1178,35-39,M,7,9,13,131232.0,16,29.53999937,1.0,1.0,0.0121921482565228,1.846249960625
1121429,1178,35-39,M,7,13,9,152454.0,22,37.84999979,1.0,1.0,0.01443058233959096,1.7204545359090908
1121430,1178,35-39,M,7,10,9,28989.0,2,2.290000021,1.0,0.0,0.006899168650177653,1.1450000105
1121433,1178,35-39,M,66,69,72,80248.0,15,24.1900003,1.0,1.0,0.018692054630645,1.6126666866666668
1121437,1178,35-39,M,66,68,68,38580.0,5,8.519999981,1.0,0.0,0.012960082944530845,1.7039999961999999
1121439,1178,40-44,M,10,11,15,621591.0,91,163.36,5.0,1.0,0.014639851606603057,1.7951648351648353
1121440,1178,40-44,M,10,15,11,250499.0,36,58.14000005,3.0,1.0,0.014371314855548325,1.6150000013888888
1121442,1178,40-44,M,10,15,14,131637.0,18,29.30999982,2.0,1.0,0.01367396704573942,1.6283333233333335
1121443,1178,40-44,M,10,12,15,463813.0,69,116.3399996,4.0,2.0,0.014876685215808958,1.6860869507246377
1121444,1178,40-44,M,10,13,12,211767.0,35,60.89999914,5.0,1.0,0.01652759872879155,1.7399999754285713
1121446,1178,40-44,M,15,17,17,163181.0,26,40.02000093,1.0,1.0,0.015933227520360825,1.539230805
1121451,1178,40-44,M,16,20,18,1117385.0,147,260.0699984,11.0,2.0,0.013155716248204512,1.769183662585034
1121452,1178,40-44,M,16,21,22,1663441.0,205,359.4700001,17.0,6.0,0.012323851582352486,1.7535121956097561
1121453,1178,40-44,M,16,18,17,455248.0,54,105.7099996,5.0,2.0,0.011861666608090534,1.9575925851851852
1121454,1178,40-44,M,16,22,20,75589.0,6,10.66000009,1.0,1.0,0.00793766288745717,1.7766666816666667
1121455,1178,40-44,M,16,21,22,594267.0,82,143.3000009,3.0,2.0,0.0137985114435094,1.7475609865853656
1121456,1178,40-44,M,16,22,22,315281.0,35,65.02999854,1.0,0.0,0.011101208128621769,1.857999958285714
1121464,1178,40-44,M,19,23,25,363456.0,71,117.5599997,7.0,1.0,0.0195346892058461,1.655774643661972
1121466,1178,40-44,M,19,23,25,438983.0,81,143.4300001,3.0,1.0,0.018451739589004586,1.7707407419753087
1121467,1178,40-44,M,19,20,24,42563.0,5,9.659999847,1.0,1.0,0.011747292249136574,1.9319999694
1121469,1178,40-44,M,20,26,21,399035.0,75,124.7999995,7.0,3.0,0.018795343766837495,1.6639999933333334
1121471,1178,40-44,M,20,21,26,304680.0,59,98.55000019,3.0,0.0,0.01936457923066824,1.6703389862711866
1121472,1178,40-44,M,20,21,25,140596.0,23,40.77000022,1.0,0.0,0.016358929130273977,1.7726087052173913
1121473,1178,40-44,M,20,25,22,439986.0,80,134.8799999,4.0,3.0,0.018182396712622673,1.68599999875
1121474,1178,40-44,M,20,26,26,75803.0,11,19.3599999,2.0,2.0,0.014511299025104547,1.7599999909090907
1121477,1178,40-44,M,21,27,22,7073.0,0,0.0,1.0,0.0,0.0,0.0
1121481,1178,40-44,M,22,27,25,153586.0,28,43.01000035,2.0,0.0,0.018230828330707226,1.5360714410714285
1121482,1178,40-44,M,22,24,24,180815.0,31,42.62999976,1.0,0.0,0.017144595304593092,1.375161282580645
1121483,1178,40-44,M,22,26,23,253169.0,51,75.78999984,1.0,0.0,0.020144646461454602,1.486078428235294
1121484,1178,40-44,M,22,28,27,34453.0,5,7.710000038,1.0,1.0,0.014512524308478216,1.5420000076
1121487,1178,40-44,M,23,25,26,51550.0,8,14.03999984,1.0,0.0,0.015518913676042675,1.75499998
1121489,1178,40-44,M,23,28,24,110018.0,24,39.85999966,1.0,0.0,0.02181461215437474,1.6608333191666667
1121493,1178,40-44,M,24,28,30,137584.0,21,36.77999961,1.0,0.0,0.015263402721246657,1.7514285528571427
1121497,1178,40-44,M,24,25,27,209825.0,30,54.86999953,1.0,0.0,0.01429762897652806,1.8289999843333333
1121499,1178,40-44,M,25,27,31,264222.0,63,87.7899996,1.0,1.0,0.02384358607534573,1.393492057142857
1121510,1178,40-44,M,26,30,31,31202.0,5,6.730000019,1.0,0.0,0.016024613806807256,1.3460000038
1121511,1178,40-44,M,27,29,32,252991.0,49,76.83999932,3.0,0.0,0.019368277922930065,1.5681632514285715
1121514,1178,40-44,M,27,31,30,56265.0,9,15.53999972,1.0,0.0,0.015995734470807786,1.7266666355555556
1121523,1178,40-44,M,29,32,34,76923.0,11,17.67000008,2.0,2.0,0.014300014300014301,1.6063636436363637
1121524,1178,40-44,M,29,30,35,209332.0,30,49.60000014,3.0,1.0,0.014331301473257792,1.653333338
1121525,1178,40-44,M,29,32,33,214094.0,31,53.26999903,1.0,0.0,0.014479621101011706,1.718387065483871
1121526,1178,40-44,M,29,35,32,526209.0,85,126.9299996,3.0,2.0,0.016153277500004753,1.4932941129411765
1121527,1178,40-44,M,29,35,35,741143.0,120,179.620001,4.0,1.0,0.01619120736484052,1.4968333416666666
1121528,1178,40-44,M,29,33,31,172827.0,25,38.42000043,2.0,0.0,0.01446533238440753,1.5368000172
1121530,1178,40-44,M,30,36,33,188873.0,38,58.5999999,1.0,1.0,0.02011933945031847,1.5421052605263157
1121532,1178,40-44,M,30,35,32,123126.0,25,39.72999978,2.0,1.0,0.0203044036190569,1.5891999912
1121535,1178,40-44,M,31,33,32,77794.0,14,19.11000001,1.0,1.0,0.017996246497159165,1.3650000007142857
1121541,1178,40-44,M,32,33,37,56630.0,9,15.81000018,1.0,1.0,0.015892636411795866,1.7566666866666667
1121544,1178,40-44,M,32,33,36,400844.0,85,140.9700022,4.0,2.0,0.02120525690792428,1.6584706141176473
1121545,1178,40-44,M,32,33,35,208572.0,36,60.76000023,2.0,1.0,0.017260226684310456,1.6877777841666668
1121548,1178,40-44,M,36,38,37,59004.0,8,13.51000011,1.0,0.0,0.013558402820147787,1.68875001375
1121551,1178,40-44,M,36,40,39,196253.0,32,55.10000002,1.0,0.0,0.01630548322828186,1.721875000625
1121554,1178,40-44,M,63,64,66,51858.0,8,12.63000011,1.0,1.0,0.01542674225770373,1.57875001375
1121557,1178,40-44,M,63,68,64,280764.0,49,81.36000025,2.0,1.0,0.01745237993474947,1.6604081683673468
1121561,1178,40-44,M,64,69,70,63660.0,11,16.47000003,1.0,1.0,0.017279296261388626,1.4972727300000002
1121562,1178,40-44,M,64,65,67,109289.0,19,31.02999997,1.0,0.0,0.017385098225804977,1.6331578931578947
1121568,1178,40-44,M,65,70,70,188440.0,40,60.72999966,2.0,1.0,0.021226915729144556,1.5182499914999998
1121571,1178,40-44,M,2,3,5,212496.0,44,74.83000135,2.0,1.0,0.0207062721180634,1.7006818488636364
1121572,1178,40-44,M,2,6,3,32574.0,5,7.480000019,1.0,0.0,0.015349665377294775,1.4960000038
1121575,1178,40-44,M,2,4,5,128595.0,23,36.4800005,1.0,1.0,0.01788560986041448,1.5860869782608698
1121577,1178,40-44,M,7,9,11,242234.0,48,68.06000054,2.0,0.0,0.01981555025306109,1.4179166779166668
1121584,1178,40-44,M,66,67,67,33154.0,5,7.879999995,1.0,1.0,0.015081136514447728,1.575999999
1121585,1178,40-44,M,66,72,68,9773.0,1,1.460000038,1.0,0.0,0.010232272587741738,1.460000038
1121589,1178,45-49,M,10,16,11,464036.0,77,123.5500004,3.0,1.0,0.016593540156367177,1.6045454597402597
1121590,1178,45-49,M,10,16,15,478480.0,75,135.7500012,3.0,1.0,0.015674636348436716,1.8100000160000003
1121592,1178,45-49,M,10,14,11,428812.0,66,116.8800001,4.0,2.0,0.015391360316409055,1.7709090924242425
1121593,1178,45-49,M,10,16,16,1177535.0,221,365.6600009,15.0,3.0,0.018768019634235925,1.6545701398190045
